id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
15486764,Home in Rozelle · 1 bedroom · 1 bed · 1 bath,40455900,Chris,,Leichhardt,-33.86402,151.17529,Private room,89,90,2,4/2/2017,0.03,1,364,0,
15809941,Home in Glebe · ★3.0 · 1 bedroom · 1 bed · 2 shared baths,46509286,Julien,,Sydney,-33.88432,151.19274,Private room,79,90,8,16/7/2018,0.1,1,0,0,
15486833,Home in Mosman · 5 bedrooms · 6 beds · 3 baths,99141846,PPLuxury,,Mosman,-33.83619,151.23507,Entire home/apt,788,90,0,,,2,364,0,
15999660,Rental unit in Surry Hills · ★4.67 · Studio · 2 beds · 1 bath,87005986,Norman,,Sydney,-33.87917,151.21332,Entire home/apt,126,5,67,2/6/2023,1.28,3,77,37,PID-STRA-6549
15815299,Rental unit in Potts Point · ★4.96 · 1 bedroom · 1 bed · 1.5 baths,102368425,Cam,,Sydney,-33.87257,151.22157,Entire home/apt,254,14,74,7/10/2022,0.95,1,4,2,PID-STRA-8063
16005609,Rental unit in Randwick · 1 bedroom · 1 bed · 1 bath,104057065,Jonatan,,Randwick,-33.91375,151.24211,Private room,90,90,2,19/2/2017,0.03,1,90,0,
16006124,Rental unit in Pyrmont · 1 bedroom · 1 bed · 1 bath,44793576,Aditya,,Sydney,-33.8729,151.19459,Private room,65,90,0,,,1,0,0,
15820774,Rental unit in North Bondi · ★4.75 · 1 bedroom · 2 beds · 1 bath,68460851,Arielle,,Waverley,-33.88308,151.27178,Entire home/apt,275,5,5,4/1/2020,0.06,1,179,0,PID-STRA-43465
16006838,Guest suite in Balmain · ★4.86 · 2 bedrooms · 2 beds · 1 bath,31238287,Deb,,Leichhardt,-33.85843,151.18485,Entire home/apt,195,3,165,20/4/2023,2.09,2,92,13,PID-STRA-4645-3
15487667,Home in Panania · 2 bedrooms · 1 bed · 1 shared bath,16365733,Hoang,,Bankstown,-33.95967,150.99663,Private room,150,90,0,,,1,365,0,
15823276,Rental unit in Mascot · ★4.52 · 2 bedrooms · 2 beds · 2 baths,102445443,Tao (Charles),,Botany Bay,-33.92394,151.18841,Entire home/apt,115,90,23,30/4/2017,0.29,3,0,0,
15490896,Rental unit in Darlinghurst · ★4.88 · 1 bedroom · 1 bed · 1 bath,99470893,Ivan,,Sydney,-33.877213,151.224915,Entire home/apt,160,5,107,28/5/2023,1.33,1,269,14,PID-STRA-13267-3
15824106,Home in Bellevue Hill · 4 bedrooms · 3 beds · 3 baths,31450847,Guy,,Woollahra,-33.88154,151.2622,Entire home/apt,700,90,2,2/1/2018,0.03,1,0,0,
16007047,Rental unit in Rose Bay · ★4.75 · 1 bedroom · 1 bed · 1 bath,12373273,Rosemary,,Waverley,-33.8768,151.27207,Entire home/apt,150,90,4,3/1/2020,0.05,1,0,0,
15825498,Home in Glenfield · ★4.62 · 4 bedrooms · 4 beds · 2 baths,102457851,Lily,,Campbelltown,-33.96317,150.89531,Entire home/apt,219,4,82,27/2/2023,1.03,1,298,11,Exempt
16010892,Rental unit in Strathfield · 1 bedroom · 1 bed · 1 bath,71745120,George,,Strathfield,-33.87169,151.09214,Private room,80,90,0,,,1,90,0,
16016122,Home in Marrickville · ★4.33 · 1 bedroom · 1 bed · 1 bath,14702138,Justine,,Marrickville,-33.90493,151.16069,Private room,42,90,3,7/2/2017,0.04,1,0,0,
15494142,Guesthouse in Killara · ★4.97 · 1 bedroom · 1 bed · 1 bath,87867195,Wendy,,Ku-Ring-Gai,-33.77279,151.15931,Entire home/apt,115,2,144,2/6/2023,1.84,2,45,28,PID-STRA-16176
15825979,Rental unit in Rushcutters Bay · ★4.84 · Studio · 2 beds · 1 bath,20202876,Lola,,Sydney,-33.87605,151.22627,Entire home/apt,159,2,306,16/4/2023,3.85,3,200,48,PID-STRA-2655
15500733,Home in Birchgrove · ★4.49 · 1 bedroom · 1 bed · 1.5 baths,330564,Mimi,,Leichhardt,-33.84764,151.18318,Entire home/apt,171,2,102,14/5/2023,1.27,7,45,41,Exempt
15831837,Rental unit in Randwick · ★4.88 · 1 bedroom · 2 beds · 1 bath,97865816,Michael,,Randwick,-33.9162,151.24742,Entire home/apt,166,3,177,17/5/2023,2.26,3,55,34,PID-STRA-6173-3
15504460,Rental unit in Kensington · ★4.80 · 1 bedroom · 1 bed · 1.5 baths,99597336,Rhys,,Randwick,-33.90529,151.22323,Private room,50,90,5,30/7/2018,0.06,1,0,0,
16016603,Home in Bondi · ★4.79 · 1 bedroom · 2 beds · 1 shared bath,37634791,Amanda,,Waverley,-33.89629,151.26998,Private room,86,3,121,31/3/2023,1.55,2,307,23,
15834031,Rental unit in Manly · 1 bedroom · 1 bed · 1 bath,21381102,Marcela,,Manly,-33.79727,151.28739,Entire home/apt,190,90,1,26/11/2016,0.01,1,0,0,
16017289,Rental unit in Woollahra · ★4.84 · 2 bedrooms · 3 beds · 1 bath,104158777,Richard,,Woollahra,-33.88844,151.24908,Entire home/apt,252,3,141,12/5/2023,1.77,1,117,28,PID-STRA-23858
15834095,Home in Freshwater · ★5.0 · 1 bedroom · 1 bed · 1 bath,102533563,Sarah,,Warringah,-33.77775,151.2796,Private room,80,90,10,27/3/2019,0.12,1,364,0,
16018148,Rental unit in Waitara · ★4.59 · 1 bedroom · 1 bed · 1 shared bath,79032319,Chen,,Hornsby,-33.70827,151.10432,Private room,42,90,51,8/3/2019,0.65,1,0,0,
15507921,Serviced apartment in Maroubra · ★5.0 · 2 bedrooms · 3 beds · 1 bath,99627710,Ninette,,Randwick,-33.94009,151.22854,Entire home/apt,177,3,7,24/4/2023,0.09,1,189,3,PID-STRA-48450
15834915,Home in North Bondi · ★5.0 · 4 bedrooms · 6 beds · 3 baths,86450317,Mary,,Waverley,-33.88397,151.2713,Entire home/apt,600,90,5,23/1/2017,0.06,1,0,0,PID-STRA-25431
15522756,Rental unit in Mascot · ★4.92 · 1 bedroom · 1 bed · 1 bath,47416848,Nicola,,Botany Bay,-33.93054,151.1875,Private room,69,90,13,10/6/2017,0.16,2,0,0,
15835099,Rental unit in Darlinghurst · 1 bedroom · 1 bed · 1 bath,10751957,Rachael,,Sydney,-33.87846,151.22044,Entire home/apt,120,90,0,,,1,0,0,
15835416,Rental unit in Bellevue Hill · 1 bedroom · 1 bed · 1 shared bath,32996234,Nick,,Woollahra,-33.88809,151.25941,Private room,77,90,1,25/10/2019,0.02,1,364,0,
15523456,Home in Vaucluse · ★4.75 · 4 bedrooms · 6 beds · 3 baths,19940595,Frankie,,Waverley,-33.86312,151.2829,Entire home/apt,1200,90,4,3/1/2020,0.05,1,358,0,
15524047,Rental unit in Coogee · 3 bedrooms · 4 beds · 2 baths,31716284,Christine,,Randwick,-33.91245,151.25419,Entire home/apt,250,90,1,4/1/2017,0.01,1,0,0,
16019311,Home in Banksia · 1 bedroom · 1 bed · 1 bath,104182805,Emily,,Rockdale,-33.94204,151.1373,Private room,100,365,1,25/11/2017,0.01,1,0,0,
16022637,Home in Surry Hills · 2 bedrooms · 2 beds · 1 bath,24533130,Trusha,,Sydney,-33.88588,151.21548,Entire home/apt,421,90,1,31/12/2016,0.01,1,0,0,
15837048,Villa in Berowra Waters · ★5.0 · 4 bedrooms · 7 beds · 3 baths,2878464,Kim,,Hornsby,-33.58755,151.11609,Entire home/apt,1325,3,16,10/4/2023,0.21,2,306,4,PID-STRA-6605
16023590,Rental unit in Kensington · 1 bedroom · 1 bed · 1.5 baths,20200879,Hengcheng,,Randwick,-33.90524,151.22471,Private room,42,90,2,11/2/2017,0.03,1,0,0,
15524108,Home in Erskineville · ★4.67 · 2 bedrooms · 3 beds · 1.5 baths,99811080,Helen,,Sydney,-33.90496,151.1826,Entire home/apt,310,90,3,1/1/2018,0.04,1,0,0,
15837783,Rental unit in Kogarah · 1 bedroom · 1 bed · 1 bath,87406326,Bikash,,City Of Kogarah,-33.96386,151.13504,Private room,55,90,1,31/12/2016,0.01,2,0,0,
15524147,Rental unit in Bondi · 1 bedroom · 1 bed · 1 bath,17907251,Lynsey,,Waverley,-33.8911,151.26174,Private room,100,90,1,4/1/2017,0.01,1,179,0,
15845168,Rental unit in Seaforth · ★4.96 · 1 bedroom · 1 bed · 1 bath,49055838,Lisa & Dom,,Warringah,-33.79024,151.24755,Entire home/apt,120,30,27,16/10/2021,0.34,1,102,0,PID-STRA-2318
15524611,Rental unit in North Bondi · ★4.84 · 2 bedrooms · 1 bed · 1 bath,2364168,Laure,,Waverley,-33.88865,151.28429,Entire home/apt,230,2,34,13/8/2022,0.42,1,0,1,PID-STRA-9064
16029413,Home in Bundeena · ★4.89 · 3 bedrooms · 5 beds · 1 bath,104281282,Hilde,,Sutherland Shire,-34.08281,151.15622,Entire home/apt,252,2,138,4/6/2023,1.79,4,319,29,PID-STRA-5728-1
16031479,Rental unit in Redfern · 1 bedroom · 1 bed · 1 bath,18543428,Eoin,,Sydney,-33.89369,151.2137,Entire home/apt,100,90,0,,,1,0,0,
15845297,Home in Manly Vale · ★4.50 · 4 bedrooms · 3 beds · 2 baths,102642413,Claire,,Warringah,-33.78598,151.27329,Entire home/apt,350,90,4,28/9/2022,0.06,1,0,1,PID-STRA-28164
15848008,Rental unit in Bondi · ★4.78 · 2 bedrooms · 2 beds · 1 bath,102669057,Jessica,,Waverley,-33.89018,151.26148,Entire home/apt,199,395,9,5/2/2017,0.11,1,178,0,
16031693,Rental unit in North Bondi · 1 bedroom · 1 bed · 1 bath,99711976,Shaakira,,Waverley,-33.88209,151.27124,Entire home/apt,156,90,2,1/1/2017,0.03,1,0,0,
16032188,Rental unit in Clovelly · ★5.0 · 1 bedroom · 2 beds · 1 bath,17534924,Glenn,,Randwick,-33.91184,151.26094,Entire home/apt,160,90,5,6/10/2019,0.06,1,90,0,
15524841,Home in Petersham · 2 bedrooms · 4 beds · 1 bath,99820129,Angie,,Marrickville,-33.89319,151.15494,Entire home/apt,300,90,2,4/3/2017,0.02,1,173,0,
15848771,Rental unit in Bondi · 1 bedroom · 1 bed · 1 bath,47663165,Angela,,Waverley,-33.89677,151.25992,Entire home/apt,164,199,1,3/1/2017,0.01,1,358,0,
16032834,Rental unit in Bondi Beach · ★4.75 · 1 bedroom · 2 beds · 1 bath,24982814,Bex,,Waverley,-33.88843,151.27907,Entire home/apt,220,90,4,25/2/2017,0.05,1,0,0,
15848851,Rental unit in Lane Cove · 1 bedroom · 1 bed · 1 bath,9810342,Karla,,Lane Cove,-33.81317,151.16865,Entire home/apt,130,90,0,,,1,179,0,
16033324,Home in Willoughby East · 1 bedroom · 1 bed · 2 shared baths,6918397,Sally,,Willoughby,-33.79993,151.20885,Shared room,90,90,0,,,1,0,0,
16034375,Home in Glebe · 1 bedroom · 1 bed · 1 private bath,104325340,Shiting,,Sydney,-33.88067,151.18695,Private room,90,90,2,19/2/2017,0.03,1,0,0,
16092083,Rental unit in Drummoyne · ★4.40 · 1 bedroom · 1 bed · Shared half-bath,104873864,Stella,,Canada Bay,-33.85613,151.15401,Private room,99,90,6,4/1/2020,0.08,1,90,0,
16098286,Rental unit in Bondi Beach · ★4.89 · 1 bedroom · 1 bed · 1 bath,104935032,Ricky,,Waverley,-33.88969,151.27856,Entire home/apt,226,90,28,28/4/2019,0.36,1,180,0,
15849079,Rental unit in Glebe · 2 bedrooms · 4 beds · 1 bath,16041484,Leticia,,Sydney,-33.87861,151.19099,Entire home/apt,200,90,1,31/12/2016,0.01,1,0,0,
16099195,Rental unit in Coogee · 3 bedrooms · 4 beds · 2 baths,104945030,Jessica,,Randwick,-33.92671,151.2554,Entire home/apt,400,90,0,,,1,0,0,
15857196,Rental unit in Manly · ★4.85 · 3 bedrooms · 3 beds · 1 bath,14074090,Tim,,Manly,-33.78682,151.28445,Entire home/apt,390,90,22,8/5/2019,0.28,1,0,0,
16247841,Rental unit in Kensington  · ★4.95 · 1 bedroom · 2 beds · 1 bath,106116514,Dominic,,Randwick,-33.91021,151.22109,Entire home/apt,190,90,41,25/1/2020,0.52,1,179,0,
16099665,Home in Marsfield · ★4.22 · 1 bedroom · 1 bed · Half-bath,100890695,Ping,,Ryde,-33.78279,151.11387,Private room,36,90,25,28/2/2020,0.31,3,90,0,
16101244,Home in Balmain · 3 bedrooms · 5 beds · 2 baths,104964203,Sheridan,,Leichhardt,-33.85522,151.18451,Entire home/apt,699,90,0,,,1,84,0,
16040484,Rental unit in Cherrybrook · ★4.90 · 1 bedroom · 2 beds · 1 bath,15954282,Gary,,Hornsby,-33.73269,151.04579,Entire home/apt,100,1,223,9/5/2023,2.89,1,309,47,PID-STRA-20718
16041803,Guest suite in Bilgola Plateau · ★4.78 · 1 bedroom · 2 beds · 1 bath,24786857,Carla,,Pittwater,-33.6407,151.31059,Entire home/apt,121,1,252,3/6/2023,3.18,2,86,38,PID-STRA-13437
16248280,Rental unit in Maroubra · 1 bedroom · 1 bed · 2 baths,7943452,Adam,,Randwick,-33.94655,151.25543,Private room,49,90,2,8/1/2017,0.03,2,0,0,
16042375,Rental unit in Hurstville · 1 bedroom · 1 bed · 1 bath,48746530,Annabell,,City Of Kogarah,-33.97,151.10832,Private room,68,90,0,,,1,0,0,
16042774,Rental unit in Kogarah · 1 bedroom · 1 bed · 2 baths,87406326,Bikash,,City Of Kogarah,-33.96569,151.13501,Private room,40,90,0,,,2,0,0,
16249968,Rental unit in Parramatta · ★4.85 · 2 bedrooms · 5 beds · 2 baths,93459894,Shirley,,Parramatta,-33.81428,150.99815,Entire home/apt,238,5,162,24/3/2023,2.06,4,103,14,PID-STRA-2129
16044611,Home in North Sydney · ★4.97 · 2 bedrooms · 1 bed · 1 bath,3949549,Paula,,North Sydney,-33.84043,151.21211,Entire home/apt,249,2,35,6/3/2020,0.49,1,1,0,PID-STRA-9398
16053996,Home in Newtown · ★4.83 · 3 bedrooms · 3 beds · 2 baths,635856,George,,Sydney,-33.89603,151.18722,Entire home/apt,449,3,6,26/2/2023,0.08,1,9,5,PID-STRA-39118
16102896,Guesthouse in Sandy Point · ★4.94 · 1 bedroom · 1 bed · 1 bath,38283793,Tom,,Sutherland Shire,-33.97404,150.99468,Entire home/apt,130,2,177,3/5/2023,2.26,1,205,33,PID-STRA-2791
16104044,"Rental unit in Surry Hills, New South Wales, AU · 1 bedroom · 1 bed · 1 shared bath",104842127,Noel,,Sydney,-33.88234,151.21612,Shared room,55,90,0,,,1,180,0,
16104668,Rental unit in Bondi · ★4.50 · 1 bedroom · 1 bed · Half-bath,17742197,Laura,,Waverley,-33.89547,151.26898,Private room,150,90,3,9/1/2017,0.04,1,0,0,
16107462,Rental unit in Paddington · ★4.0 · Studio · 1 bed · 1 bath,81385732,Ellie,,Sydney,-33.88526,151.22397,Entire home/apt,80,90,4,16/3/2018,0.05,1,0,0,
16258434,Rental unit in Bondi Beach · 2 bedrooms · 2 beds · 1 bath,43642693,Paddy,,Waverley,-33.88589,151.27578,Entire home/apt,132,90,1,19/2/2017,0.01,1,0,0,
16259804,Rental unit in Darlinghurst · 1 bedroom · 1 bed · 1 bath,106327868,Brad,,Sydney,-33.87722,151.22045,Entire home/apt,195,90,1,15/2/2017,0.01,1,0,0,
16259821,Rental unit in Manly  · ★5.0 · 2 bedrooms · 2 beds · 1.5 baths,103361975,Julie,,Warringah,-33.7825035,151.2884076,Entire home/apt,575,7,17,6/1/2023,0.23,2,351,2,PID-STRA-2501
16112912,Rental unit in Zetland · ★4.79 · 3 bedrooms · 6 beds · 2 baths,73511490,Uptown,,Sydney,-33.90453,151.21338,Entire home/apt,382,1,38,18/4/2023,0.52,13,310,8,PID-STRA-17834
16054540,Rental unit in Redfern · 1 bedroom · 1 bed · 1 bath,21340513,Pavel,,Sydney,-33.89522,151.19757,Private room,48,90,2,24/10/2018,0.03,2,0,0,
16054916,Rental unit in Surry Hills · ★4.67 · 1 bedroom · 2 beds · 1 bath,32955667,Ping,,Sydney,-33.88062,151.20988,Private room,75,90,18,5/3/2017,0.23,1,0,0,
16260030,Townhouse in Homebush · 2 bedrooms · 1 bed · 2 baths,106330059,Yan,,Strathfield,-33.8584,151.0767,Private room,100,90,0,,,1,364,0,
16055360,Home in Lilyfield · ★4.68 · 3 bedrooms · 4 beds · 2.5 baths,104556547,Dan,,Leichhardt,-33.8701832,151.1652404,Entire home/apt,319,2,19,20/5/2023,2.68,8,11,19,PID-STRA-42208
16113018,Guesthouse in Greenwich · ★4.38 · 1 bedroom · 1 bed · 1 bath,105060292,Carol,,Lane Cove,-33.82649,151.18741,Entire home/apt,204,2,16,16/2/2023,0.2,1,89,2,Exempt
16114078,Rental unit in Narrabeen · 2 bedrooms · 3 beds · 1 bath,105073268,Bec,,Warringah,-33.71906,151.29501,Entire home/apt,150,90,2,9/7/2017,0.03,1,0,0,
16114236,Rental unit in Collaroy · ★4.50 · 2 bedrooms · 2 beds · 1 bath,105074667,Chad,,Warringah,-33.72995,151.30048,Entire home/apt,126,90,4,5/11/2017,0.05,1,0,0,
16260381,Home in Kingsford · ★4.43 · 1 bedroom · 1 bed · 3.5 shared baths,74719445,Frankie,,Randwick,-33.92276,151.22246,Private room,54,90,8,13/2/2020,0.12,5,0,0,
16114330,Villa in Beaconsfield · 1 bedroom · 1 bed · 1 bath,105075859,Hang,,Sydney,-33.91322,151.19982,Private room,65,90,0,,,1,90,0,
16055823,Home in Maroubra · 1 bedroom · 1 bed · 3 baths,104562491,Lucas,,Randwick,-33.95041,151.24442,Private room,79,90,2,23/2/2017,0.03,1,363,0,
16055971,Guest suite in Seaforth · ★4.88 · 2 bedrooms · 3 beds · 1 bath,48119081,Kate,,Manly,-33.78498,151.2389,Entire home/apt,133,90,24,3/1/2020,0.3,1,0,0,
16261671,Rental unit in Zetland · ★4.78 · 1 bedroom · 2 beds · 1 bath,10772066,Emily,,Sydney,-33.90487,151.21264,Entire home/apt,131,90,18,15/2/2022,0.23,2,0,0,PID-STRA-17436
16058053,Rental unit in Sydney · ★4.93 · 2 bedrooms · 4 beds · 2 baths,24048741,Tommy,,Sydney,-33.86903,151.20436,Entire home/apt,425,1,227,29/5/2023,2.86,11,129,12,PID-STRA-47441
16058506,Rental unit in North Bondi · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,12537115,Lucy,,Waverley,-33.8908,151.28367,Private room,50,90,5,25/9/2017,0.06,3,0,0,
16116369,Rental unit in Manly · ★4.17 · 1 bedroom · 1 bed · 1 shared bath,1025591,Valentina,,Manly,-33.79482,151.28238,Private room,130,90,18,30/10/2022,0.23,2,90,5,
16261748,Condo in Kurraba Point · ★4.50 · 1 bedroom · 1 bed · 1 private bath,105715861,Craig,,North Sydney,-33.84437,151.22308,Private room,80,90,5,10/6/2018,0.06,1,0,0,
16123060,Rental unit in Bondi Beach · 2 bedrooms · 2 beds · 1 bath,36500360,Jessica,,Waverley,-33.89004,151.27439,Entire home/apt,200,90,2,7/12/2016,0.03,1,0,0,
16263093,Rental unit in Bondi · 2 bedrooms · 2 beds · 1 bath,2381992,Georgia,,Waverley,-33.89651,151.26194,Entire home/apt,220,90,2,5/2/2017,0.03,3,0,0,
16264074,Rental unit in North Bondi · ★5.0 · 1 bedroom · 1 bed · 1 bath,26440159,Joe,,Waverley,-33.88311,151.2833,Entire home/apt,180,90,3,17/12/2018,0.05,1,0,0,
16123508,Loft in Potts Point · ★4.42 · 1 bedroom · 1 bed · 2 baths,105151106,Geoff,,Sydney,-33.87031,151.22083,Entire home/apt,216,1,649,19/5/2023,8.19,1,6,102,PID-STRA-17060
16123757,Home in Berowra · ★5.0 · 1 bedroom · 1 bed · 1.5 baths,105153260,Winnie,,Hornsby,-33.61815,151.14269,Private room,73,90,3,12/2/2018,0.04,1,0,0,
16058817,Home in North Curl Curl · ★4.75 · 4 bedrooms · 5 beds · 3.5 baths,30183854,Emily,,Warringah,-33.76574,151.28796,Entire home/apt,700,90,6,12/1/2020,0.08,1,358,0,PID-STRA-25886
16265489,Home in North Bondi · 3 bedrooms · 3 beds · 1.5 baths,760922,Sanjna,,Waverley,-33.88127,151.27286,Entire home/apt,800,14,2,4/1/2022,0.05,1,0,0,PID-STRA-19996
16059408,Home in Mona Vale · ★5.0 · 3 bedrooms · 3 beds · 3 baths,11714119,Nathan,,Pittwater,-33.67075,151.29099,Entire home/apt,800,2,4,22/12/2019,0.05,1,177,0,PID-STRA-28261
16123873,Rental unit in Dulwich Hill · 2 bedrooms · 2 beds · 1 bath,105152347,Juneth,,Marrickville,-33.9024,151.13618,Entire home/apt,105,90,0,,,1,0,0,
16273140,Home in Dover Heights · 4 bedrooms · 4 beds · 3.5 baths,21058208,Hometime,,Waverley,-33.86546,151.27998,Entire home/apt,650,90,0,,,2,0,0,
16124284,Rental unit in Saint Marys · 1 bedroom · 1 bed · 1 bath,15149220,Kamran,,Penrith,-33.7443,150.77608,Private room,150,90,0,,,1,365,0,
16059780,Rental unit in Bondi Beach · ★4.91 · 2 bedrooms · 2 beds · 1 bath,20236924,Jack,,Waverley,-33.88443,151.27184,Entire home/apt,425,4,11,10/4/2019,0.14,1,0,0,PID-STRA-7852
16273349,Rental unit in Mosman · ★4.83 · 1 bedroom · 1 bed · 1 bath,92931665,Rica,,Mosman,-33.82798,151.24631,Entire home/apt,206,5,47,25/5/2023,0.6,1,32,9,PID-STRA-25603
16124692,Home in Balmain · ★5.0 · 3 bedrooms · 3 beds · 2 baths,105162128,Lucy,,Leichhardt,-33.85538,151.18603,Entire home/apt,600,90,4,2/1/2020,0.05,1,263,0,
16124981,Rental unit in Manly · 1 bedroom · 1 bath,105164470,Gonzalo,,Manly,-33.79736,151.27973,Private room,60,90,0,,,1,0,0,
16275130,Rental unit in Manly · ★5.0 · 2 bedrooms · 2 beds · 1 bath,36517291,Nick,,Manly,-33.80471,151.28608,Entire home/apt,170,90,3,20/1/2017,0.04,1,0,0,
16125642,Rental unit in Waterloo · ★4.92 · 2 bedrooms · 2 beds · 2 baths,30826561,Hai,,Sydney,-33.90286,151.21355,Entire home/apt,264,90,100,2/12/2017,1.26,15,84,0,
16069675,Home in Balmain · ★4.91 · 3 bedrooms · 4 beds · 2.5 baths,31238287,Deb,,Leichhardt,-33.85846,151.18474,Entire home/apt,297,3,109,8/5/2023,1.38,2,91,33,PID-STRA-4645-3
16276798,Home in Redfern · ★4.75 · 1 bedroom · 1 bed · 1 bath,4925402,Veronica,,Sydney,-33.8907,151.20207,Entire home/apt,170,90,4,25/9/2017,0.05,1,0,0,
16277154,Guesthouse in North Balgowlah · ★4.74 · 2 bedrooms · 3 beds · 1 bath,3893383,Brianna,,Warringah,-33.78915,151.24877,Entire home/apt,210,5,36,8/2/2023,0.46,2,249,4,PID-STRA-45014
16071877,Rental unit in Surry Hills · ★4.96 · 1 bedroom · 1 bed · 1 bath,104714618,Marshall,,Sydney,-33.88866,151.21277,Entire home/apt,229,7,248,25/5/2023,3.16,1,10,33,PID-STRA-25228
16072839,Rental unit in Freshwater · ★5.0 · 1 bedroom · 1 bed · 1 bath,104725418,Rhys And Mariel,,Warringah,-33.77856,151.28664,Entire home/apt,215,90,6,28/2/2017,0.08,1,0,0,
16074361,Rental unit in Woollahra · ★4.33 · 1 bedroom · 1 bed · 1 bath,5109582,Harriet,,Woollahra,-33.88828,151.24676,Entire home/apt,129,90,3,5/3/2017,0.04,1,0,0,
16125785,Rental unit in Surry Hills · ★4.67 · 1 bedroom · 1 bed · 1 bath,30626488,Rick,,Sydney,-33.88495,151.21668,Entire home/apt,127,3,101,16/4/2023,1.29,1,18,13,PID-STRA-20251
16127861,Rental unit in Zetland · ★4.20 · 2 bedrooms · 2 beds · 2 baths,104322829,Xiao,,Sydney,-33.90357,151.21241,Entire home/apt,248,90,5,4/1/2017,0.06,1,0,0,
16128114,Home in Birchgrove · 3 bedrooms · 3 beds · 2 baths,86966476,Tia,,Leichhardt,-33.85334,151.18046,Entire home/apt,395,90,0,,,1,0,0,
16278130,Rental unit in Manly · ★4.67 · 2 bedrooms · 3 beds · 1 bath,12064657,Corinne,,Manly,-33.80207,151.28768,Entire home/apt,180,2,3,26/6/2022,0.04,1,0,1,PID-STRA-36840
16128303,Rental unit in Maroubra · ★5.0 · 1 bedroom · 1 bed · 1 bath,1300048,Roxanne,,Randwick,-33.94158,151.25864,Entire home/apt,90,90,4,14/7/2017,0.05,1,0,0,
16133820,Home in Mascot · 1 bedroom · 1 bed · 2 shared baths,59414326,Anna,,Botany Bay,-33.9303,151.19691,Private room,90,90,1,7/10/2017,0.01,1,0,0,
16278514,Rental unit in Avalon Beach · ★4.70 · Studio · 1 bed · 1 bath,54457939,Linda,,Pittwater,-33.62558,151.33483,Entire home/apt,140,90,10,3/2/2018,0.13,1,179,0,
16076027,Rental unit in Zetland · 1 bedroom · 1 bed · 1 bath,64089700,Clare,,Sydney,-33.90786,151.21221,Entire home/apt,95,90,1,1/1/2018,0.02,1,0,0,
16278862,Home in Coogee · 3 bedrooms · 4 beds · 2 baths,10182147,Ruth,,Randwick,-33.9133,151.25739,Entire home/apt,320,90,1,2/1/2017,0.01,1,89,0,
16076192,Home in Maroubra · 4 bedrooms · 6 beds · 2 baths,104747443,Victor,,Randwick,-33.95289,151.24845,Entire home/apt,550,90,1,30/10/2019,0.02,1,362,0,
16281029,Home in Newtown · 2 bedrooms · 1 bed · 1 shared bath,1724918,Ray,,Marrickville,-33.89414,151.17046,Private room,120,90,1,16/12/2016,0.01,1,0,0,
16134095,Home in Rose Bay · 4 bedrooms · 4 beds · 5 baths,105248188,Bradley,,Waverley,-33.877885,151.2773069,Entire home/apt,1250,3,0,,,1,159,0,PID-STRA-46487
16281113,Rental unit in Manly · ★4.74 · 3 bedrooms · 3 beds · 1 bath,23283476,Peter,,Manly,-33.79987,151.28555,Entire home/apt,330,6,70,29/5/2023,1.22,1,63,13,PID-STRA-2221
16135006,Rental unit in Bondi Beach · ★4.70 · 3 bedrooms · 4 beds · 1 bath,52988565,Anton,,Waverley,-33.88535,151.27641,Entire home/apt,800,90,14,3/1/2022,0.18,1,364,0,PID-STRA-28077
16077913,Home in Sydenham · ★4.81 · 2 bedrooms · 3 beds · 1 bath,108492086,Katerina,,Marrickville,-33.916,151.16871,Entire home/apt,255,1,483,22/5/2023,7.3,2,94,102,PID-STRA-14048
16282529,Rental unit in Lane Cove North · ★4.96 · 1 bedroom · 1 bed · 1 shared bath,91056641,Mark,,Lane Cove,-33.80671,151.17639,Private room,75,90,27,10/12/2019,0.34,2,0,0,
16085094,Rental unit in Potts Point · ★4.83 · Studio · 1 bed · 1 bath,104831725,Brett,,Sydney,-33.87199,151.22204,Entire home/apt,112,90,6,24/3/2017,0.08,1,0,0,
16135202,Home in Stanmore · ★4.95 · 2 bedrooms · 2 beds · 1 bath,18027522,Lisa,,Marrickville,-33.88845,151.16299,Entire home/apt,132,90,20,1/12/2018,0.26,1,0,0,
16287321,Home in Bilgola Plateau · ★4.60 · 3 bedrooms · 4 beds · 1.5 baths,95214788,Cushie - Concierge Services,,Pittwater,-33.64564,151.31711,Entire home/apt,310,90,5,28/1/2017,0.06,45,0,0,
16136952,Home in Freshwater · ★4.80 · 3 bedrooms · 4 beds · 1 bath,89413106,Samantha,,Warringah,-33.77344,151.2915,Entire home/apt,500,90,5,7/1/2022,0.06,1,0,0,PID-STRA-7787
16288794,Rental unit in Potts Point · 1 bedroom · 1 bed · 1 bath,23326287,Lucinda,,Sydney,-33.87492,151.22425,Private room,65,90,2,9/1/2017,0.03,1,0,0,
16138603,Rental unit in Baulkham Hills · 1 bedroom · 1 bed · 1 bath,104957909,Wendy,,The Hills Shire,-33.76169,150.99166,Private room,80,90,0,,,1,0,0,
